Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD16,OUT013,1347.3093065205658
FDW48,OUT046,1244.2968019449058
DRN35,OUT045,577.9160336439135
FDX25,OUT049,3030.7517527909763
DRD49,OUT049,3996.9268821736123
FDE21,OUT019,298.2847984948462
FDN44,OUT035,2676.4451783166833
DRC01,OUT049,821.1581192927217
NCK30,OUT046,4067.002892015502
FDU39,OUT013,963.0675911851116
FDB49,OUT013,1555.7879007213264
FDS12,OUT045,1976.1928619821151
FDR57,OUT018,2422.4403181505104
FDX22,OUT027,5743.6222759285865
FDC60,OUT013,1414.9117300678467
NCE42,OUT049,3830.133379025419
NCK42,OUT049,3427.412618970856
DRE01,OUT017,4168.332073352312
FDE57,OUT018,2079.5195470810113
DRK59,OUT019,596.3413427585444
FDB10,OUT027,6058.801497631161
FDQ25,OUT046,2760.108643794878
FDY26,OUT017,3807.1224776741765
FDG28,OUT049,3819.855698101214
FDM14,OUT049,1892.9739420709423
NCH29,OUT049,1637.587324280737
FDD48,OUT049,1960.0758548713304
FDC17,OUT045,3413.258821408422
DRH49,OUT027,2171.4355598966354
FDN44,OUT018,2314.3961917106217
FDC29,OUT045,1780.657256973594
DRK01,OUT019,240.89286940451802
FDD48,OUT017,1987.183536191845
FDB59,OUT013,3182.2521959850737
FDY45,OUT010,647.1132985361576
FDX60,OUT035,1252.7359696665715
FDT09,OUT010,316.43038772952957
DRB24,OUT018,2025.5036920534208
FDL13,OUT035,3866.082861788547
FDN16,OUT035,1764.7725058321332
FDK57,OUT013,2013.2029140996606
FDO22,OUT027,2191.650121664482
FDC57,OUT010,471.85063810048223
FDZ13,OUT027,1386.877562252559
FDW27,OUT013,2450.2515366636726
FDX10,OUT049,648.2489928417824
FDY08,OUT018,1925.5572002048725
FDA49,OUT017,1386.425572332219
FDC32,OUT018,1362.0443609147796
FDO04,OUT035,925.1038900741389
NCZ54,OUT013,2708.91954241411
FDY40,OUT045,753.4728430631014
FDW36,OUT045,1544.1795014627646
FDE11,OUT017,3290.9794343024905
DRE37,OUT045,3013.160351811747
NCK19,OUT017,3017.4895091631947
FDT19,OUT035,2831.8450724202876
FDE56,OUT045,933.52906610498
FDZ57,OUT010,304.8498560500886
FDB35,OUT035,1496.8231658424431
FDF09,OUT010,85.5184175866741
FDO34,OUT046,2805.4616910059844
FDA55,OUT046,3818.7451109863614
NCM18,OUT035,1005.4158814584334
FDJ20,OUT019,302.5241829752726
DRQ35,OUT019,305.21228493347866
FDG02,OUT013,3023.4740632418416
NCU29,OUT018,2058.2739728242836
FDL27,OUT027,1613.3550113839442
NCA54,OUT035,3099.5262405861426
FDJ32,OUT035,965.2307225395407
FDB21,OUT019,585.5182484080876
FDR46,OUT035,2389.018560256191
FDZ32,OUT046,1756.9079453139439
DRF36,OUT017,3311.848317220722
NCU54,OUT017,3470.435973589241
NCI31,OUT017,593.197490126932
DRA59,OUT035,3014.0427471245803
NCC55,OUT045,628.649530149504
FDE44,OUT018,658.3444846486535
NCN26,OUT018,1653.5315733242467
FDC11,OUT049,1334.8062774368211
FDV24,OUT035,2310.146042075124
FDR40,OUT019,218.3936007004865
NCQ17,OUT049,2729.5385880957538
FDC46,OUT045,3132.576921664556
NCM18,OUT046,1030.5249308046357
FDK16,OUT046,1501.2900348932067
FDI28,OUT017,1307.1246629378513
FDS11,OUT018,3240.0851329597904
DRD13,OUT046,1012.4086996464264
FDL36,OUT035,1476.2965662979045
FDI27,OUT013,764.2745307451502
FDJ53,OUT019,290.7733633535919
FDS44,OUT045,4117.536744601901
FDE28,OUT046,3748.606450396722
FDQ33,OUT018,2090.5173451125484
FDB37,OUT017,4398.335994374969
FDQ31,OUT045,1406.924019497657
NCQ05,OUT046,2396.02703841463
FDE10,OUT013,2121.064608196533
FDF38,OUT017,628.4607240570858
FDE50,OUT019,470.7162272282809
DRG37,OUT010,403.28144065397566
NCH06,OUT049,3980.7976556555486
FDY14,OUT045,4223.4850135123725
FDO27,OUT017,1653.4225946562576
FDQ19,OUT049,3893.0903085604723
FDZ26,OUT019,595.9712422761514
FDN51,OUT013,4357.557473186044
FDK20,OUT035,1988.9847292732106
FDD40,OUT018,2565.3254740653483
DRI25,OUT018,762.3517052385454
FDH56,OUT017,1869.014992183184
FDI36,OUT027,5335.409478767676
DRH11,OUT018,816.9290954795518
NCV18,OUT017,1385.0744244579496
DRI01,OUT049,2839.4265082251777
DRE48,OUT049,3284.7142098579156
FDS51,OUT035,960.6153992283056
FDM38,OUT017,832.6054984034569
FDB60,OUT027,5077.14214111394
FDY58,OUT035,3813.6085448694894
FDY22,OUT045,2353.9620634589237
FDF11,OUT027,6532.790372982252
FDZ51,OUT035,1499.032629803822
FDQ45,OUT017,3122.6216689071107
FDF17,OUT035,3234.5053318231826
NCF31,OUT027,3841.034622228564
FDA37,OUT013,2161.5503133172974
FDO51,OUT046,716.2653492749098
FDF34,OUT013,3178.6104046802366
FDD57,OUT018,1324.4339964498208
FDO37,OUT046,3706.80502715507
FDR49,OUT049,787.9260218858007
FDS39,OUT049,2404.175740799251
FDI48,OUT027,1367.3238661221276
DRM35,OUT049,3211.645742765546
FDV57,OUT035,3052.8881760446993
FDZ55,OUT013,2593.347683926569
FDI28,OUT035,1310.9222248524516
FDS21,OUT045,1060.6877496706818
FDT34,OUT013,1815.675994163567
DRI25,OUT035,894.5407961595298
FDT47,OUT010,247.0264653959256
DRH39,OUT045,1068.5158096144355
NCD54,OUT045,2267.4128075803196
FDU16,OUT027,2309.6218249225103
NCW29,OUT045,1992.0863680306459
FDV25,OUT027,5577.922873045916
FDM56,OUT035,1731.7045418875218
FDZ04,OUT027,1815.539870916234
FDG59,OUT019,93.29906249526952
FDI56,OUT045,1432.2417665505375
FDS33,OUT035,1570.1034710949323
FDC23,OUT049,3021.9294846038824
FDT11,OUT049,3155.4603781662036
FDG17,OUT045,3918.585141977061
FDZ44,OUT045,1819.6255440646303
FDJ52,OUT013,2538.2151504169083
DRI23,OUT046,2619.6218275682927
DRE15,OUT010,202.89579309127066
NCF07,OUT013,1614.3039026384806
NCR29,OUT049,874.3256944186056
FDE44,OUT019,126.20264932409336
FDT23,OUT035,1369.454727640636
NCG06,OUT017,4025.9819228484325
NCU41,OUT010,484.5668068935004
FDH46,OUT017,1750.1159139128854
FDV31,OUT013,2841.202960390068
NCT41,OUT027,3813.296085944485
FDE22,OUT027,4174.31577069789
FDC26,OUT045,1715.0358619286683
DRF51,OUT017,635.3837060805662
NCY53,OUT019,259.85577306548527
FDY21,OUT017,3446.6195299933797
FDL27,OUT013,1063.3853993953503
FDZ34,OUT049,3049.9409895574345
NCF43,OUT010,364.07159585356146
FDC21,OUT035,1777.8885916319982
FDL26,OUT013,2598.18501432866
FDT25,OUT010,306.6383148244546
NCR30,OUT046,1122.4482462583242
DRL23,OUT019,255.70498160672233
NCR05,OUT049,3216.694905610815
NCE19,OUT018,741.8979003081434
FDY07,OUT035,748.2379912903194
FDB10,OUT017,3942.2598626267595
FDP57,OUT013,1792.912915337664
FDU48,OUT019,315.016092020806
FDH48,OUT035,1378.8277760098413
FDO33,OUT035,1899.5084102115725
NCU29,OUT045,2253.9613632717815
FDW35,OUT046,730.6531240195965
FDH05,OUT010,562.4662310194102
FDP26,OUT049,1610.4198322919542
DRG27,OUT035,733.0683233783337
FDQ33,OUT046,2539.9321775323415
FDH20,OUT010,261.75521115283675
FDV14,OUT046,1419.6412303081509
DRD01,OUT046,859.9431823434436
NCI17,OUT049,1445.1676707076126
FDF39,OUT010,679.7975737748744
FDX37,OUT046,1668.4222600699177
NCX17,OUT035,3746.899190226589
FDN03,OUT013,4311.773403118704
NCS41,OUT010,470.51053982397104
FDH34,OUT045,2924.65161571901
NCX53,OUT018,1969.0437143945055
FDY31,OUT046,2398.678225956369
FDD20,OUT017,2104.28928176018
FDE51,OUT045,748.0961915270976
FDV27,OUT046,1429.1525295261592
FDF16,OUT035,2582.683492242525
FDZ02,OUT049,1457.0114153324798
NCK05,OUT045,1009.7861261982982
FDM12,OUT027,5198.20729200403
NCA05,OUT018,2114.166670729948
FDX33,OUT045,2423.097698290284
FDM25,OUT049,2984.4767338737997
FDE41,OUT018,1201.7484418182223
FDW14,OUT045,1404.3141494939478
NCD30,OUT046,1529.1557410754071
FDB23,OUT010,567.7282448714734
FDF45,OUT046,1046.8724501944494
FDW20,OUT017,2050.139537436994
FDF47,OUT045,3372.6148596588805
NCR05,OUT019,472.68555589517837
DRB01,OUT046,2952.204322823043
FDE36,OUT013,2762.726457216012
FDU56,OUT049,3082.2947219624084
FDB23,OUT049,3855.139743252095
FDN48,OUT049,1430.5333202525158
FDS43,OUT013,2927.6954502826757
NCN05,OUT013,3009.8549469283294
NCL53,OUT049,2896.647059133726
FDL56,OUT046,1401.4090649611383
FDH17,OUT018,1341.2539167653583
FDP37,OUT046,2067.1101308271623
FDG09,OUT019,485.74185422173025
FDA55,OUT045,3790.4942730939656
FDX31,OUT049,3978.5203682251304
FDJ41,OUT045,4168.860596442644
DRC24,OUT045,2480.619493269256
FDQ21,OUT035,2114.837814739589
NCT54,OUT045,1519.8993388253807
FDH08,OUT049,3754.002791578388
FDY38,OUT018,3432.4173408877773
DRM11,OUT010,680.6006532246695
FDG32,OUT049,3733.2264295482796
NCH18,OUT046,3795.3090923103837
FDI20,OUT035,3618.232040370941
FDA33,OUT018,2121.0990450861195
FDN45,OUT013,3482.8914055526284
FDT45,OUT010,135.53343453174222
FDR32,OUT035,3927.220523139708
FDA48,OUT017,3384.701463049302
FDN23,OUT017,2364.501997423808
NCR18,OUT035,709.7382510942608
FDD45,OUT046,1520.0515956393056
FDI22,OUT018,2864.647005649999
FDT09,OUT013,2267.082016084441
DRC24,OUT027,4044.3746134922535
FDT39,OUT046,2448.0086278886083
FDX28,OUT045,1571.1543094287645
FDA50,OUT018,1344.5738239859393
FDT33,OUT027,4453.389773103193
FDQ60,OUT049,1952.3589226919764
NCM19,OUT018,1590.7169524357043
FDF40,OUT046,3891.9345899697378
NCI30,OUT035,4078.389329433327
FDK34,OUT049,3901.383815114844
FDA38,OUT027,6036.592693189198
FDT02,OUT045,561.0862586968407
FDC11,OUT017,1434.8323858878898
FDD08,OUT046,675.8612418078078
NCS29,OUT046,4669.340277061152
DRI03,OUT010,480.86450321984546
FDK48,OUT035,1235.0162182326887
FDM52,OUT049,2565.7743475813772
FDP49,OUT035,974.1447442635044
DRA24,OUT046,2559.0121373417187
NCJ43,OUT049,2640.6563659689937
FDE11,OUT045,2943.836651794068
FDP01,OUT049,2645.867856619718
FDQ59,OUT018,1277.3945346434652
FDA43,OUT019,504.2643289477651
FDL14,OUT017,2507.8560088636696
FDV50,OUT010,299.194718234673
FDT01,OUT027,5873.202095497518
NCC42,OUT035,2278.8747159282902
FDO28,OUT046,1948.8646592543105
FDD32,OUT019,211.85777384174798
FDV45,OUT035,3139.3724067963135
NCW17,OUT019,316.43065946856564
NCJ17,OUT027,2269.475300349356
NCF18,OUT049,3086.9970464707453
FDP01,OUT045,2456.9382974617774
FDH24,OUT045,2519.7494667731744
FDI38,OUT027,5682.674459490723
FDX03,OUT035,689.2047824299042
FDY28,OUT046,3423.2138070156266
FDN34,OUT018,2297.9971286789555
FDJ02,OUT045,2398.9500489247716
FDW40,OUT019,353.7848976435346
FDX03,OUT017,664.4695564386041
FDE17,OUT027,4004.8431318205357
FDT58,OUT046,2553.8739362087863
FDI38,OUT013,3438.30920960456
FDW22,OUT035,3947.59953497526
FDS15,OUT027,2899.500470813594
NCX06,OUT013,3092.7194490575253
DRK47,OUT035,4102.633803774979
FDC23,OUT027,4543.2274689783135
FDM56,OUT010,258.4836990302778
FDP21,OUT046,3182.2658488603875
FDP58,OUT046,3640.094622647147
FDA27,OUT019,622.8697228125343
FDK41,OUT019,206.59234754236914
NCH42,OUT046,3832.433241744454
FDG29,OUT045,658.5623130732242
FDW15,OUT018,2025.006058944168
FDD28,OUT018,804.8070051355465
FDQ37,OUT049,3122.1115823604996
FDC23,OUT035,3045.6020449527896
FDV13,OUT035,1396.2374741155816
FDK33,OUT046,3657.601497364495
FDO33,OUT013,1939.7110756871837
FDN21,OUT017,2497.603019210792
NCW06,OUT027,5494.943347359057
FDI38,OUT035,3521.4996673540854
FDC21,OUT027,2901.2161105473047
NCS05,OUT046,2204.44837915592
NCN53,OUT049,607.5174326630926
FDV40,OUT010,178.01784446357092
FDG60,OUT017,4030.4079395962094
NCY30,OUT027,4972.874674102878
FDM40,OUT045,2322.705521727216
NCO30,OUT046,2941.9912945368314
FDK10,OUT046,2990.891537989266
FDM36,OUT045,2775.798490580916
FDN10,OUT013,1850.4655477976223
FDM46,OUT018,1254.9000708242295
FDX50,OUT049,1726.8973615229056
FDP33,OUT045,3958.3908798649854
FDO12,OUT045,2915.528515429947
FDC28,OUT013,1798.4967857724575
FDO31,OUT045,1296.9776299278326
FDX45,OUT035,2628.9436563206023
FDV21,OUT049,2054.546322640607
FDH04,OUT049,1463.200515617073
NCG54,OUT013,2837.27130100681
FDO13,OUT046,2523.8123759066175
FDA09,OUT027,5034.344881218295
FDC38,OUT017,2301.235778350697
NCO42,OUT046,2350.4559745796664
FDL45,OUT049,2092.414329235308
NCK31,OUT013,816.4773227186639
FDM39,OUT017,2918.563954614083
FDC22,OUT010,458.05607254471613
FDF46,OUT046,1862.9213324376
FDQ37,OUT045,2939.9331471905443
FDH41,OUT010,558.2546318874054
FDQ04,OUT046,696.8397377144419
NCQ02,OUT027,4891.255702288569
FDJ57,OUT027,5107.806746431702
NCE07,OUT049,2344.9117588097315
FDE56,OUT013,932.9176643619509
FDI20,OUT049,3532.552193892461
FDK36,OUT018,707.1269444628385
FDP08,OUT027,5450.664335419392
FDF44,OUT017,2186.733244640402
NCU53,OUT017,2700.0515599529017
FDF47,OUT035,3807.83361961568
FDS55,OUT010,371.22884287379185
FDZ52,OUT010,253.29597781252545
FDL04,OUT018,1440.2633138389833
NCM26,OUT035,2612.5702836166793
FDX43,OUT049,2775.4971629321094
FDP52,OUT049,3874.6769615856
DRK49,OUT045,626.6677897986431
FDE38,OUT013,2695.763799033989
DRF13,OUT035,2504.4529943211573
FDK41,OUT010,202.8624290226012
FDJ04,OUT027,3122.7170336070935
FDZ44,OUT018,1635.7372047982444
FDS11,OUT013,3610.6797629988096
FDA55,OUT049,3802.433266509499
NCW53,OUT046,3188.809353835295
FDB49,OUT027,2823.325666532211
FDD23,OUT017,3118.8702807503732
NCV42,OUT045,1736.3365277882542
NCZ29,OUT018,1779.8575047464292
FDQ26,OUT013,919.5089070816175
FDV08,OUT017,649.7996847088594
FDC53,OUT049,1639.2112076714507
FDV58,OUT010,483.34199240452915
NCP02,OUT019,161.10223656686972
DRI37,OUT045,949.0656299207812
FDQ12,OUT049,3877.677641372531
FDE33,OUT046,1290.0826819265037
FDX27,OUT045,1432.4063399615707
FDM22,OUT017,834.8756788757322
NCH30,OUT019,264.18072321944726
FDC04,OUT017,3933.348410499269
FDO38,OUT046,1289.6213421264524
FDV52,OUT027,3049.2565346637325
FDB32,OUT013,1501.9577774066788
FDV43,OUT018,622.7107753693417
FDI24,OUT018,2436.03445720684
FDR40,OUT017,1365.5604467209187
FDW02,OUT049,2054.7826236127576
FDE44,OUT049,824.9880808380158
FDL38,OUT046,1500.41920708245
NCT54,OUT010,250.94284088308876
DRJ39,OUT010,549.9870023137966
FDW55,OUT049,4055.8975164007925
DRF13,OUT019,356.5500339844383
NCW17,OUT049,2257.4431730107062
FDP13,OUT035,722.3934788511887
FDS08,OUT018,2499.6624571430466
NCP17,OUT035,1129.020794796639
NCO53,OUT035,3140.866339408544
FDH19,OUT045,2916.7585101176237
FDJ04,OUT017,1944.324913708018
FDG10,OUT049,921.138435849403
FDA40,OUT010,214.98714608282586
FDI53,OUT045,2466.5869983545313
FDU09,OUT010,147.34337853535663
FDK60,OUT045,1618.8056740191018
FDR43,OUT017,556.6053329255902
FDW22,OUT017,3902.0851309086443
DRP47,OUT010,610.6180783566491
DRG48,OUT010,364.85105053625347
FDA14,OUT035,2370.251775776728
FDU49,OUT013,1497.8488476148864
FDK28,OUT045,4113.920767479656
FDT19,OUT046,2862.905495855039
NCQ42,OUT045,2049.402274760711
FDD03,OUT045,3729.10233625088
NCM53,OUT013,1849.8065721321268
NCX53,OUT045,2289.9230567409263
FDV14,OUT027,2357.809982635646
NCZ54,OUT017,2989.2043186799897
FDB39,OUT013,877.964003375806
DRC24,OUT046,2607.683170315678
FDY36,OUT013,1245.3111901847794
FDN01,OUT035,2714.041413158993
DRH25,OUT046,821.5308475333453
FDV08,OUT046,711.0973852901202
NCP53,OUT049,4069.9414437369437
FDU52,OUT010,361.0927414832048
NCI42,OUT045,3153.6647369268994
FDZ14,OUT035,2087.8186436291685
FDF11,OUT046,4297.448819262163
FDQ13,OUT018,1199.7159204210504
FDO32,OUT010,121.53068516345438
DRJ37,OUT018,2174.118231264475
FDY43,OUT046,2767.1564744605157
NCT41,OUT017,2490.5394077474443
NCV17,OUT045,2106.34415938734
FDM04,OUT027,1471.7457391236983
DRB48,OUT018,475.8315096925079
FDM24,OUT013,2429.6164265952825
FDT37,OUT049,4174.6935450084175
NCO05,OUT010,250.2055662568734
FDL13,OUT046,3894.337280289617
FDL15,OUT017,2486.4657527880795
FDB11,OUT018,3344.984030638999
FDL14,OUT019,384.14774037430465
FDY10,OUT019,263.0002951469181
FDJ40,OUT049,1850.0012981357645
NCW18,OUT046,4140.759268889519
NCY06,OUT013,2197.2948290682316
DRE13,OUT018,1178.4930891903064
FDA26,OUT045,3431.0050020042136
NCE19,OUT010,143.88747489563482
FDE33,OUT035,1330.4350114618426
DRL59,OUT027,1480.6512767515308
FDY07,OUT046,778.6565993238362
FDF57,OUT018,2419.5603550563137
FDM58,OUT035,1840.2542702516337
FDP26,OUT027,2758.413641857016
FDY32,OUT046,2764.895666799202
FDD51,OUT010,116.31420323073489
FDU22,OUT018,1659.4945696759241
FDZ49,OUT018,3450.0438748730026
NCI42,OUT017,3612.5024642937133
FDT04,OUT027,955.9132034327095
NCU41,OUT045,2905.8818001769337
FDS56,OUT045,4301.948040295292
NCN42,OUT017,2620.5471304421535
FDK34,OUT046,4004.9341425818866
FDB03,OUT017,4133.978745477012
DRJ25,OUT035,820.0525767039841
FDT25,OUT027,3273.9334301209815
FDN20,OUT013,2729.1696476870497
FDP09,OUT013,3689.5954302286436
FDM20,OUT019,598.2210203389029
NCG55,OUT046,1876.7069345168104
NCP14,OUT045,1755.971653314025
NCH06,OUT046,4001.4671838588242
FDV52,OUT013,1985.8248426941586
NCL07,OUT035,666.4470642411243
DRJ11,OUT027,5036.573690383863
DRO59,OUT013,1213.4856051845345
FDW15,OUT010,387.44926883289816
NCQ30,OUT035,2029.3822308078645
NCN54,OUT019,176.60660381728235
FDY01,OUT027,3056.1031987152987
FDX39,OUT035,3649.0117147851297
FDH53,OUT027,2284.98569265363
FDA57,OUT035,694.4667677590535
NCC07,OUT010,278.6322637929209
FDU28,OUT013,2903.8037671750244
FDK36,OUT010,121.6289101347179
FDR36,OUT018,516.2954985571084
NCQ17,OUT035,2577.587946607119
FDS28,OUT019,155.69632123613002
FDE08,OUT045,2294.60329435628
FDU22,OUT046,2054.136443816272
FDG41,OUT045,1630.509396726855
FDO31,OUT010,188.11450202805455
FDM21,OUT019,631.8859754956154
FDU40,OUT017,3236.5385861377263
FDV36,OUT018,1709.0480162070858
FDT10,OUT027,1550.9855999622475
FDX38,OUT045,737.7237468329328
NCU30,OUT027,4378.568163485154
NCV06,OUT049,3121.4943240478874
FDT16,OUT035,4265.655484276354
NCP41,OUT027,2815.986620909912
FDZ56,OUT017,2897.518631259267
FDC22,OUT035,3221.6979081307427
FDU10,OUT035,622.3826769196924
FDS46,OUT045,1778.6833601956816
FDO08,OUT049,2744.447219247118
NCV42,OUT018,1657.4509289607045
FDP33,OUT035,4241.245817795707
FDJ12,OUT046,3611.3577183011066
FDH04,OUT045,1346.8318582004206
NCU54,OUT013,3389.14162023289
FDO36,OUT010,451.79358477642234
FDT37,OUT027,6816.778614862926
FDD14,OUT010,481.11695549857734
FDA16,OUT013,3525.1948375651314
NCS42,OUT019,234.63029645639372
FDP10,OUT019,246.138290765395
FDQ28,OUT049,2643.8495716517873
FDK57,OUT010,284.38380415158645
FDK02,OUT013,2016.6649586287058
FDW47,OUT018,1710.5709108803044
NCC42,OUT018,1936.2710151818624
FDQ37,OUT018,2783.8295315042915
FDL40,OUT046,1564.5952537421508
DRE13,OUT010,209.9354488439305
FDQ34,OUT027,2747.225201005617
NCB54,OUT046,1989.369271470105
FDS48,OUT049,2613.2108913411694
FDO15,OUT045,1096.2234351245784
NCT30,OUT013,747.8496282516801
FDU49,OUT027,2361.6989746663494
FDE21,OUT046,1924.6589145675578
FDS49,OUT019,192.58152420035987
FDT38,OUT027,2247.6965537511123
FDZ01,OUT045,1574.5720576477886
FDC41,OUT035,1252.3878506727692
DRG13,OUT010,416.6127897953108
NCZ42,OUT018,3128.045184604661
NCM07,OUT045,1358.7403505966502
NCV17,OUT018,1817.068703267605
DRK39,OUT035,1367.2301835678525
FDS37,OUT018,1650.9064779627383
FDV12,OUT019,244.25545437048217
NCG19,OUT018,3509.5964467614663
FDS51,OUT013,950.8562657427158
NCO14,OUT046,629.6816340398376
FDC38,OUT046,2154.1708680677025
FDN15,OUT046,2122.4274808348064
NCH42,OUT013,3846.3797804787346
FDQ22,OUT046,601.971767031663
FDC05,OUT013,3341.1960646949383
FDZ31,OUT013,3112.2152826661463
DRJ23,OUT049,3134.2075709396013
FDC52,OUT035,2566.3563355450883
DRD12,OUT010,219.18797327945217
FDV55,OUT017,2298.3486634362175
FDD32,OUT046,1359.9955489113145
FDR01,OUT049,3403.563857291431
FDY08,OUT019,398.63758192421835
FDQ45,OUT045,2979.932687162448
DRN11,OUT027,3865.197871473413
NCS05,OUT018,1877.0299418703223
FDY32,OUT035,2821.463768203498
NCD31,OUT045,2681.4215929429415
NCE06,OUT049,2518.865754929504
NCP14,OUT046,1638.0797508940316
NCF18,OUT019,457.920288130929
FDF14,OUT018,2153.283646863118
FDB22,OUT017,2460.836814361026
NCH54,OUT049,2738.174801557542
FDU27,OUT035,790.0702262930251
FDS58,OUT027,4291.645435079319
NCU29,OUT035,2363.5708050712396
FDJ57,OUT013,3165.9787873211985
FDL56,OUT049,1426.0220416510608
FDH60,OUT035,3227.521362475751
FDN24,OUT018,716.3509424059915
FDD02,OUT017,2011.3683623170189
FDP15,OUT017,4212.551512410647
FDB28,OUT027,5481.186846191699
DRC49,OUT045,2308.9310009334095
NCG30,OUT018,1715.608961587226
FDJ14,OUT049,1230.7119450850344
FDL52,OUT045,603.3602802702582
NCG19,OUT027,6209.737194879144
NCN41,OUT035,2127.1160345566373
FDW22,OUT013,3808.6682682320957
FDI02,OUT013,1970.4543101953907
FDV51,OUT045,2547.016574534526
FDV48,OUT046,1290.5277625639628
NCL17,OUT019,323.7095855448034
FDP46,OUT045,1439.45729629625
FDU10,OUT045,538.7227135643525
FDT37,OUT010,692.7838688372645
FDI27,OUT035,763.2734265275278
FDN51,OUT046,4098.245216771567
FDW07,OUT035,1440.2710190953635
FDN45,OUT049,3450.626035142353
DRN37,OUT027,4396.044345071539
DRF48,OUT049,3095.2770824068175
FDP38,OUT019,117.54343851355466
NCX18,OUT027,5030.998311254569
FDK45,OUT018,1595.5846766466066
FDZ37,OUT049,1438.2476889023033
FDS50,OUT018,3311.406009571874
NCR54,OUT018,2635.8136697719337
NCS17,OUT035,1578.936178512618
FDV31,OUT046,2793.42634562663
DRE27,OUT017,1530.0843503039246
FDN60,OUT013,2633.603288329033
FDK26,OUT013,3221.7335105362354
FDX37,OUT018,1307.5122956192558
FDW31,OUT046,3108.437053002868
FDX26,OUT018,2580.9593631560474
DRL49,OUT019,351.0454381892247
FDU49,OUT017,1444.6120064276367
FDY58,OUT046,3819.8990531816175
FDN03,OUT045,4004.2422632871107
NCV06,OUT010,482.53444894343056
FDH53,OUT045,1374.7789888093753
FDG31,OUT018,919.4399494497495
NCC06,OUT045,2187.0795325825675
FDS13,OUT049,4448.191238673124
FDP16,OUT035,4188.175505657816
FDA35,OUT013,2041.6068427877108
DRP47,OUT018,3613.9472502897975
FDY28,OUT010,563.1736593914613
FDY20,OUT035,1442.6662502973945
NCH30,OUT017,1928.8245714387704
NCR29,OUT019,147.30930691978702
NCP05,OUT013,2492.483110276156
NCF30,OUT019,309.78510305381343
FDA08,OUT035,2668.576567177189
FDN51,OUT027,6969.958281453051
FDH12,OUT046,1797.394761358751
FDY39,OUT017,3145.5044476243033
NCO53,OUT045,2931.6334637790364
FDB40,OUT046,2289.1765750895106
FDH02,OUT049,1401.0901550254098
FDY11,OUT027,1741.0010344333205
FDQ09,OUT019,277.6849786198908
FDP16,OUT013,4145.699612272298
NCF55,OUT018,421.58356233053263
FDY09,OUT027,4638.372885412534
FDY39,OUT045,2961.9945187472586
NCU53,OUT049,2673.9003990165156
NCT41,OUT049,2582.9426558518335
FDJ45,OUT046,580.3867428112433
FDR28,OUT013,2667.7134221207552
FDN08,OUT013,2018.4739072133711
FDJ07,OUT049,1972.4660540696664
FDZ09,OUT027,4412.160752104494
FDQ14,OUT017,2405.539985464105
FDY12,OUT027,1344.2842778931279
FDK57,OUT046,2012.1659056728772
FDD20,OUT049,2103.514229413126
FDS36,OUT018,1589.7818391264566
FDI40,OUT049,1716.1287101454732
FDJ40,OUT045,1679.2349428047978
FDE08,OUT013,2345.319982344138
DRK01,OUT013,1604.1963970276436
FDC58,OUT049,674.3944382523788
FDE50,OUT046,3073.6039940908086
FDX48,OUT035,2646.3658766808994
DRM35,OUT018,2265.491472408644
FDG41,OUT013,1782.8226338184638
FDB52,OUT046,3888.3166304736196
FDV19,OUT045,2537.4708611242295
DRG48,OUT017,2471.571434265784
FDI26,OUT013,3119.6233380689773
FDU11,OUT019,300.4080956870741
FDF59,OUT019,319.80732800718613
FDR07,OUT049,1599.9162751690424
NCE06,OUT017,2550.439941707063
FDE10,OUT046,2196.732430282772
NCO55,OUT046,1862.1042839953607
FDZ13,OUT013,833.1815369826651
FDT50,OUT017,1496.3305522877151
FDH12,OUT010,257.1241189789508
FDD21,OUT045,1889.746843052621
NCM05,OUT013,4752.438249379548
FDK04,OUT013,941.9157102226843
FDN33,OUT017,1574.6120928407984
NCM18,OUT010,157.54502375026507
DRC25,OUT049,1387.475915189008
FDT47,OUT017,1726.778824397586
FDD45,OUT027,2648.3157172411043
NCD07,OUT018,1627.37774704777
NCY54,OUT010,538.6573482665702
FDL12,OUT049,1035.2531096173502
FDL02,OUT017,1890.3194457090299
FDC60,OUT035,1532.2944213388498
FDR37,OUT017,3330.1292124710803
FDY16,OUT017,3211.2478465015092
FDU26,OUT045,1873.1366585018811
FDN24,OUT013,827.5877518553796
FDH44,OUT013,2364.223905810711
FDE23,OUT010,117.08944720348204
FDW60,OUT017,2860.2756896006076
FDQ55,OUT049,2128.791324181881
FDV32,OUT027,1698.411683651461
FDV03,OUT010,401.6903589488421
FDY14,OUT010,670.3048258514609
NCL55,OUT027,6404.0658815448405
DRF25,OUT017,653.592105557844
FDX03,OUT046,690.0608651513813
FDF40,OUT045,3881.270206812711
FDX24,OUT010,236.75248443516983
FDA25,OUT049,1690.523091039353
FDH21,OUT018,2201.117179361789
FDB47,OUT010,525.530446570189
FDT34,OUT019,280.67073715646427
FDS39,OUT010,338.1335434169199
NCU05,OUT046,1294.4033340930928
FDE02,OUT049,1569.2480743046722
FDL25,OUT035,1561.9021539845037
FDC50,OUT049,1640.4672710528812
FDZ32,OUT049,1768.344248304646
FDV14,OUT045,1365.5518453929737
FDR07,OUT045,1509.516472295524
FDB26,OUT049,822.3223493647865
NCR50,OUT045,2475.6214560187163
